# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.totalPageLoadsUs,1761192375294000000,1761192435505000000,406972
FilePageCacheLockFree.totalHeapBytesAllocated,1761192375294000000,1761192435505000000,0
StreamlinedBlobStorage.recordsDeleted,1761192375294000000,1761192435505000000,4
FilePageCacheLockFree.totalPagesRequested,1761192375294000000,1761192435505000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1761192375294000000,1761192435505000000,0
FilePageCache.pageFastCacheHits,1761192375294000000,1761192435505000000,4075
FilePageCache.pageHits,1761192375294000000,1761192435505000000,0
FilePageCacheLockFree.totalPagesWritten,1761192375294000000,1761192435505000000,0
StorageLockContext.competingThreads.avg,1761192375294000000,1761192435505000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1761192375294000000,1761192435505000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1761192375294000000,1761192435505000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1761192375294000000,1761192435505000000,208683008
StreamlinedBlobStorage.recordsAllocated,1761192375294000000,1761192435505000000,37527
DirectByteBufferAllocator.misses,1761192375294000000,1761192435505000000,201
StreamlinedBlobStorage.recordsRelocated,1761192375294000000,1761192435505000000,0
MappedFileStorage.storages,1761192375294000000,1761192435505000000,13
FilePageCacheLockFree.totalNativeBytesAllocated,1761192375294000000,1761192435505000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1761192375294000000,1761192435505000000,0
FilePageCache.maxRegisteredFiles,1761192375294000000,1761192435505000000,534
StorageLockContext.competingThreads.max,1761192375294000000,1761192435505000000,0
MappedFileStorage.totalPagesMapped,1761192375294000000,1761192435505000000,13
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1761192375294000000,1761192435505000000,2713075
JVM.totalSafepointCount,1761192375294000000,1761192435505000000,167
JVM.maxThreadCount,1761192375294000000,1761192435505000000,118
JVM.totalDirectByteBuffersBytes,1761192375294000000,1761192435505000000,213797965
JVM.GC.collections,1761192375294000000,1761192435505000000,37
JVM.threadCount,1761192375294000000,1761192435505000000,115
JVM.totalTimeToSafepointsMs,1761192375294000000,1761192435505000000,96
JVM.usedNativeBytes,1761192375294000000,1761192435505000000,268860104
JVM.totalCpuTimeMs,1761192375294000000,1761192435505000000,28862
JVM.GC.collectionTimesMs,1761192375294000000,1761192435505000000,155
OS.loadAverage,1761192375294000000,1761192435505000000,4.49365234375
JVM.totalTimeAtSafepointsMs,1761192375294000000,1761192435505000000,165
JVM.newThreadsCount,1761192375294000000,1761192435505000000,121
JVM.totalBytesAllocated,1761192375294000000,1761192435505000000,1467238664
JVM.maxHeapBytes,1761192375294000000,1761192435505000000,2147483648
JVM.usedHeapBytes,1761192375294000000,1761192435505000000,407280688
Indexes.entries.lookupDuration90PMs,1761192375294000000,1761192435505000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1761192375294000000,1761192435505000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1761192375294000000,1761192435505000000,0.0
Indexes.stubs.lookupDurationAvgMs,1761192375294000000,1761192435505000000,0.0
Indexes.allKeys.lookupDuration90PMs,1761192375294000000,1761192435505000000,0.0
IndexesFlusher.totalFlushesRetried,1761192375294000000,1761192435505000000,0
Indexes.entries.lookups,1761192375294000000,1761192435505000000,3
Indexes.entries.lookupDurationMaxMs,1761192375294000000,1761192435505000000,0.0
Indexes.allKeys.lookups,1761192375294000000,1761192435505000000,0
IndexesFlusher.totalFlushes,1761192375294000000,1761192435505000000,58
IndexesFlusher.totalFlushingTimeUs,1761192375294000000,1761192435505000000,350657
Indexes.stubs.lookupDurationMaxMs,1761192375294000000,1761192435505000000,0.0
Indexes.stubs.lookupDuration90PMs,1761192375294000000,1761192435505000000,0.0
Indexes.stubs.lookups,1761192375294000000,1761192435505000000,0
IndexesFlusher.totalContentionQuotaSpent,1761192375294000000,1761192435505000000,0
Indexes.entries.lookupDurationAvgMs,1761192375294000000,1761192435505000000,0.0
compiler.ArtifactManagerBridge.findArtifact.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactManagerBridge.commit.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1761192375294000000,1761192435505000000,1
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1761192375294000000,1761192435505000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1761192375294000000,1761192435505000000,1
cacheStateStorage.set.counter,1761192375294000000,1761192435505000000,4
cacheStateStorage.get.counter,1761192375294000000,1761192435505000000,36
cacheStateStorage.get.duration,1761192375294000000,1761192435505000000,91
cacheStateStorage.set.duration,1761192375294000000,1761192435505000000,19
workspaceModel.replace.project.model.ms,1761192375294000000,1761192435505000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1761192375294000000,1761192435505000000,157
workspaceModel.init.bridges.ms,1761192375294000000,1761192435505000000,6
workspaceModel.cachedValueWithParameters.calculated.count,1761192375294000000,1761192435505000000,0
workspaceModel.cachedValue.total.get.count,1761192375294000000,1761192435505000000,523
workspaceModel.updates.count,1761192375294000000,1761192435505000000,5
workspaceModel.loading.total.ms,1761192375294000000,1761192435505000000,223
workspaceModel.initializing.ms,1761192375294000000,1761192435505000000,6
workspaceModel.cachedValue.calculated.count,1761192375294000000,1761192435505000000,27
workspaceModel.updates.precise.ms,1761192375294000000,1761192435505000000,10
workspaceModel.collect.changes.ms,1761192375294000000,1761192435505000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1761192375294000000,1761192435505000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1761192375294000000,1761192435505000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.workspaceFileIndexData.init.ms,1761192375294000000,1761192435505000000,91
workspaceModel.cachedValue.clear.count,1761192375294000000,1761192435505000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1761192375294000000,1761192435505000000,0
workspaceModel.on.changed.ms,1761192375294000000,1761192435505000000,19
workspaceModel.cachedValueWithParameters.from.cache.count,1761192375294000000,1761192435505000000,0
workspaceModel.on.before.changed.ms,1761192375294000000,1761192435505000000,33
workspaceModel.to.snapshot.ms,1761192375294000000,1761192435505000000,1
workspaceModel.updates.ms,1761192375294000000,1761192435505000000,73
workspaceModel.workspaceFileIndexData.instances.count,1761192375294000000,1761192435505000000,1
workspaceModel.update.unloaded.entities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1761192375294000000,1761192435505000000,0
workspaceModel.full.replace.project.model.ms,1761192375294000000,1761192435505000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1761192375294000000,1761192435505000000,0
workspaceModel.pre.handlers.ms,1761192375294000000,1761192435505000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1761192375294000000,1761192435505000000,23
workspaceModel.check.recursive.update.ms,1761192375294000000,1761192435505000000,1
workspaceModel.workspaceFileIndexData.processFileSets.ms,1761192375294000000,1761192435505000000,0
workspaceModel.cachedValueWithParameters.clear.count,1761192375294000000,1761192435505000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1761192375294000000,1761192435505000000,0
workspaceModel.loading.from.cache.ms,1761192375294000000,1761192435505000000,216
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1761192375294000000,1761192435505000000,190
workspaceModel.cachedValue.from.cache.count,1761192375294000000,1761192435505000000,496
AWTEventQueue.dispatchTimeMaxNs,1761192375294000000,1761192435505000000,0
FlushQueue.queueSize90P,1761192375294000000,1761192435505000000,0
AWTEventQueue.eventsDispatched,1761192375294000000,1761192435505000000,0
NonBlockingReadAction.finalizedExecutionsCount,1761192375294000000,1761192435505000000,18
ReadAction.executionsCount,1761192375294000000,1761192435505000000,101893
FlushQueue.queueSizeMax,1761192375294000000,1761192435505000000,0
WriteAction.executionsCount,1761192375294000000,1761192435505000000,14
AWTEventQueue.dispatchTimeAvgNs,1761192375294000000,1761192435505000000,0.0
AWTEventQueue.dispatchTime90PNs,1761192375294000000,1761192435505000000,0
FlushQueue.tasksExecuted,1761192375294000000,1761192435505000000,0
NonBlockingReadAction.failedExecutionsCount,1761192375294000000,1761192435505000000,1
FlushQueue.executionTimeAvgNs,1761192375294000000,1761192435505000000,0.0
FlushQueue.waitingTimeMaxNs,1761192375294000000,1761192435505000000,0
NonBlockingReadAction.failedExecutionTimeUs,1761192375294000000,1761192435505000000,2000
NonBlockingReadAction.finalizedExecutionTimeUs,1761192375294000000,1761192435505000000,229686
FlushQueue.executionTime90PNs,1761192375294000000,1761192435505000000,0
FlushQueue.waitingTime90PNs,1761192375294000000,1761192435505000000,0
FlushQueue.queueSizeAvg,1761192375294000000,1761192435505000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1761192375294000000,1761192435505000000,3733040244
FlushQueue.waitingTimeAvgNs,1761192375294000000,1761192435505000000,0.0
FlushQueue.executionTimeMaxNs,1761192375294000000,1761192435505000000,0
jps.facet.change.listener.before.change.events.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1761192375294000000,1761192435505000000,0
jps.load.initial.state.ms,1761192375294000000,1761192435505000000,20
jps.library.entities.serializer.load.entities.ms,1761192375294000000,1761192435505000000,12
workspaceModel.global.apply.state.to.project.builder.ms,1761192375294000000,1761192435505000000,2
workspaceModel.global.apply.state.to.project.ms,1761192375294000000,1761192435505000000,17
jps.apply.loaded.storage.ms,1761192375294000000,1761192435505000000,5975
jps.module.iml.entities.serializer.load.entities.ms,1761192375294000000,1761192435505000000,70
workspaceModel.moduleManagerBridge.create.module.instance.ms,1761192375294000000,1761192435505000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1761192375294000000,1761192435505000000,0
jps.module.iml.entities.serializer.save.entities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1761192375294000000,1761192435505000000,109
jps.artifact.entities.serializer.save.entities.ms,1761192375294000000,1761192435505000000,0
jps.global.get.libraries.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.entities.ms,1761192375294000000,1761192435505000000,0
jps.project.serializers.save.ms,1761192375294000000,1761192435505000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1761192375294000000,1761192435505000000,0
workspaceModel.moduleBridge.before.changed.ms,1761192375294000000,1761192435505000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1761192375294000000,1761192435505000000,86
jps.global.get.library.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1761192375294000000,1761192435505000000,13
workspaceModel.do.save.caches.ms,1761192375294000000,1761192435505000000,217
workspaceModel.moduleManagerBridge.newModule.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1761192375294000000,1761192435505000000,14
workspaceModel.moduleBridge.update.option.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1761192375294000000,1761192435505000000,1
jps.library.entities.serializer.save.entities.ms,1761192375294000000,1761192435505000000,0
jps.global.get.library.by.name.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1761192375294000000,1761192435505000000,0
jps.reload.project.entities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1761192375294000000,1761192435505000000,6065
jps.app.storage.content.reader.load.component.ms,1761192375294000000,1761192435505000000,1
jps.load.project.to.empty.storage.ms,1761192375294000000,1761192435505000000,86
workspaceModel.orphan.listener.update.ms,1761192375294000000,1761192435505000000,2
workspaceModel.global.updates.ms,1761192375294000000,1761192435505000000,7
jps.storage.jps.conf.reader.load.component.ms,1761192375294000000,1761192435505000000,17
workspaceModel.moduleManagerBridge.get.modules.ms,1761192375294000000,1761192435505000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1761192375294000000,1761192435505000000,567
workspaceModel.mutableEntityStorage.referrers.ms,1761192375294000000,1761192435505000000,0
workspaceModel.sync.entities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.save.cache.to.file.ms,1761192375294000000,1761192435505000000,218
workspaceModel.mutableEntityStorage.instances.count,1761192375294000000,1761192435505000000,54
workspaceModel.global.updates.count,1761192375294000000,1761192435505000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1761192375294000000,1761192435505000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1761192375294000000,1761192435505000000,0
jps.save.changed.project.entities.ms,1761192375294000000,1761192435505000000,0
jps.global.handle.before.change.events.ms,1761192375294000000,1761192435505000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1761192375294000000,1761192435505000000,70
workspaceModel.mutableEntityStorage.collect.changes.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1761192375294000000,1761192435505000000,0
jps.global.initialize.library.bridges.after.loading.ms,1761192375294000000,1761192435505000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1761192375294000000,1761192435505000000,2
jps.facet.change.listener.init.bridge.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1761192375294000000,1761192435505000000,1
workspaceModel.load.cache.metadata.from.file.ms,1761192375294000000,1761192435505000000,23
jps.facet.change.listener.process.change.events.ms,1761192375294000000,1761192435505000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1761192375294000000,1761192435505000000,1
jps.global.handle.changed.events.ms,1761192375294000000,1761192435505000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1761192375294000000,1761192435505000000,7
jps.global.initialize.library.bridges.ms,1761192375294000000,1761192435505000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1761192375294000000,1761192435505000000,0
jps.project.serializers.load.ms,1761192375294000000,1761192435505000000,42
jps.artifact.entities.serializer.load.entities.ms,1761192375294000000,1761192435505000000,3
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1761192375294000000,1761192435505000000,1
jps.save.global.entities.ms,1761192375294000000,1761192435505000000,0
workspaceModel.load.cache.from.file.ms,1761192375294000000,1761192435505000000,224
writeAction.count,1761192375294000000,1761192435505000000,14
writeAction.median.wait.ms,1761192375294000000,1761192435505000000,0
writeAction.max.wait.ms,1761192375294000000,1761192435505000000,17
writeAction.wait.ms,1761192375294000000,1761192435505000000,31
VFS.fileChildByName,1761192375294000000,1761192435505000000,2489
VFS.fileByIdCache.misses,1761192375294000000,1761192435505000000,53
FileNameCache.queries,1761192375294000000,1761192435505000000,1120832
FileNameCache.totalMisses,1761192375294000000,1761192435505000000,63872
VFS.contentStorage.recordsReadSize,1761192375294000000,1761192435505000000,7170
VFS.contentStorage.recordsStoredSize,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsReadDecompressed,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsUncompressedSize,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsStored,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsRead,1761192375294000000,1761192435505000000,4
VFS.invertedFileNameIndex.requests,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1761192375294000000,1761192435505000000,0
VFS.fileByIdCache.hits,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsDeduplicated,1761192375294000000,1761192435505000000,0
VFS.contentStorage.recordsStoredCompressed,1761192375294000000,1761192435505000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1761192435505000000,1761192495368000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1761192435505000000,1761192495368000000,11322
FilePageCacheLockFree.totalPagesReadMs,1761192435505000000,1761192495368000000,0
DirectByteBufferAllocator.reclaimed,1761192435505000000,1761192495368000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalPagesReclaimed,1761192435505000000,1761192495368000000,0
MappedFileStorage.totalBytesMapped,1761192435505000000,1761192495368000000,190054400
FilePageCacheLockFree.totalPagesRequestsMs,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1761192435505000000,1761192495368000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalPagesHandedOver,1761192435505000000,1761192495368000000,0
DirectByteBufferAllocator.disposed,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalPagesWriteMs,1761192435505000000,1761192495368000000,0
FilePageCache.totalPageDisposalsUs,1761192435505000000,1761192495368000000,0
FilePageCache.pageLoads,1761192435505000000,1761192495368000000,0
StorageLockContext.competingThreads.90P,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalBytesRead,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalBytesWritten,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.heapBytesInUse,1761192435505000000,1761192495368000000,0
FilePageCache.uncachedFileAccess,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1761192435505000000,1761192495368000000,0
FilePageCache.capacityInBytes,1761192435505000000,1761192495368000000,503316478
FilePageCacheLockFree.housekeeperTurnsSkipped,1761192435505000000,1761192495368000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1761192435505000000,1761192495368000000,0
FilePageCache.maxCacheSizeInBytes,1761192435505000000,1761192495368000000,208683008
FilePageCacheLockFree.totalPagesAllocated,1761192435505000000,1761192495368000000,0
DirectByteBufferAllocator.hits,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalBytesRequested,1761192435505000000,1761192495368000000,0
FilePageCache.disposedBuffers,1761192435505000000,1761192495368000000,0
FilePageCache.totalPageLoadsUs,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1761192435505000000,1761192495368000000,0
StreamlinedBlobStorage.recordsDeleted,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalPagesRequested,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1761192435505000000,1761192495368000000,0
FilePageCache.pageFastCacheHits,1761192435505000000,1761192495368000000,0
FilePageCache.pageHits,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.totalPagesWritten,1761192435505000000,1761192495368000000,0
StorageLockContext.competingThreads.avg,1761192435505000000,1761192495368000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1761192435505000000,1761192495368000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1761192435505000000,1761192495368000000,208683008
StreamlinedBlobStorage.recordsAllocated,1761192435505000000,1761192495368000000,0
DirectByteBufferAllocator.misses,1761192435505000000,1761192495368000000,0
StreamlinedBlobStorage.recordsRelocated,1761192435505000000,1761192495368000000,0
MappedFileStorage.storages,1761192435505000000,1761192495368000000,13
FilePageCacheLockFree.totalNativeBytesAllocated,1761192435505000000,1761192495368000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1761192435505000000,1761192495368000000,0
FilePageCache.maxRegisteredFiles,1761192435505000000,1761192495368000000,534
StorageLockContext.competingThreads.max,1761192435505000000,1761192495368000000,0
MappedFileStorage.totalPagesMapped,1761192435505000000,1761192495368000000,13
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1761192435505000000,1761192495368000000,0
JVM.totalSafepointCount,1761192435505000000,1761192495368000000,17
JVM.maxThreadCount,1761192435505000000,1761192495368000000,118
JVM.totalDirectByteBuffersBytes,1761192435505000000,1761192495368000000,210910211
JVM.GC.collections,1761192435505000000,1761192495368000000,0
JVM.threadCount,1761192435505000000,1761192495368000000,39
JVM.totalTimeToSafepointsMs,1761192435505000000,1761192495368000000,0
JVM.usedNativeBytes,1761192435505000000,1761192495368000000,271012712
JVM.totalCpuTimeMs,1761192435505000000,1761192495368000000,1163
JVM.GC.collectionTimesMs,1761192435505000000,1761192495368000000,0
OS.loadAverage,1761192435505000000,1761192495368000000,4.955078125
JVM.totalTimeAtSafepointsMs,1761192435505000000,1761192495368000000,0
JVM.newThreadsCount,1761192435505000000,1761192495368000000,0
JVM.totalBytesAllocated,1761192435505000000,1761192495368000000,15300792
JVM.maxHeapBytes,1761192435505000000,1761192495368000000,2147483648
JVM.usedHeapBytes,1761192435505000000,1761192495368000000,428252208
Indexes.entries.lookupDuration90PMs,1761192435505000000,1761192495368000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1761192435505000000,1761192495368000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1761192435505000000,1761192495368000000,0.0
Indexes.stubs.lookupDurationAvgMs,1761192435505000000,1761192495368000000,0.0
Indexes.allKeys.lookupDuration90PMs,1761192435505000000,1761192495368000000,0.0
IndexesFlusher.totalFlushesRetried,1761192435505000000,1761192495368000000,0
Indexes.entries.lookups,1761192435505000000,1761192495368000000,0
Indexes.entries.lookupDurationMaxMs,1761192435505000000,1761192495368000000,0.0
Indexes.allKeys.lookups,1761192435505000000,1761192495368000000,0
IndexesFlusher.totalFlushes,1761192435505000000,1761192495368000000,58
IndexesFlusher.totalFlushingTimeUs,1761192435505000000,1761192495368000000,406484
Indexes.stubs.lookupDurationMaxMs,1761192435505000000,1761192495368000000,0.0
Indexes.stubs.lookupDuration90PMs,1761192435505000000,1761192495368000000,0.0
Indexes.stubs.lookups,1761192435505000000,1761192495368000000,0
IndexesFlusher.totalContentionQuotaSpent,1761192435505000000,1761192495368000000,0
Indexes.entries.lookupDurationAvgMs,1761192435505000000,1761192495368000000,0.0
compiler.ArtifactManagerBridge.findArtifact.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactManagerBridge.commit.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1761192435505000000,1761192495368000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1761192435505000000,1761192495368000000,0
cacheStateStorage.set.counter,1761192435505000000,1761192495368000000,0
cacheStateStorage.get.counter,1761192435505000000,1761192495368000000,0
cacheStateStorage.get.duration,1761192435505000000,1761192495368000000,0
cacheStateStorage.set.duration,1761192435505000000,1761192495368000000,0
workspaceModel.replace.project.model.ms,1761192435505000000,1761192495368000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1761192435505000000,1761192495368000000,0
workspaceModel.init.bridges.ms,1761192435505000000,1761192495368000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1761192435505000000,1761192495368000000,0
workspaceModel.cachedValue.total.get.count,1761192435505000000,1761192495368000000,2
workspaceModel.updates.count,1761192435505000000,1761192495368000000,0
workspaceModel.loading.total.ms,1761192435505000000,1761192495368000000,0
workspaceModel.initializing.ms,1761192435505000000,1761192495368000000,0
workspaceModel.cachedValue.calculated.count,1761192435505000000,1761192495368000000,0
workspaceModel.updates.precise.ms,1761192435505000000,1761192495368000000,0
workspaceModel.collect.changes.ms,1761192435505000000,1761192495368000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1761192435505000000,1761192495368000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1761192435505000000,1761192495368000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1761192435505000000,1761192495368000000,0
workspaceModel.workspaceFileIndexData.init.ms,1761192435505000000,1761192495368000000,0
workspaceModel.cachedValue.clear.count,1761192435505000000,1761192495368000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1761192435505000000,1761192495368000000,0
workspaceModel.on.changed.ms,1761192435505000000,1761192495368000000,0
