# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.calculated.count,1761192607318000000,1761192667426000000,0
workspaceModel.updates.ms,1761192607318000000,1761192667426000000,122
workspaceModel.pre.handlers.ms,1761192607318000000,1761192667426000000,1
workspaceModel.cachedValue.clear.count,1761192607318000000,1761192667426000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1761192607318000000,1761192667426000000,0
workspaceModel.update.unloaded.entities.ms,1761192607318000000,1761192667426000000,0
workspaceModel.on.changed.ms,1761192607318000000,1761192667426000000,52
workspaceModel.on.before.changed.ms,1761192607318000000,1761192667426000000,25
workspaceModel.cachedValue.total.get.count,1761192607318000000,1761192667426000000,1313
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1761192607318000000,1761192667426000000,148
workspaceModel.workspaceFileIndexData.init.ms,1761192607318000000,1761192667426000000,136
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1761192607318000000,1761192667426000000,16
workspaceModel.workspaceFileIndexData.instances.count,1761192607318000000,1761192667426000000,1
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1761192607318000000,1761192667426000000,241
workspaceModel.workspaceFileIndexData.processFileSets.ms,1761192607318000000,1761192667426000000,0
workspaceModel.cachedValue.from.cache.count,1761192607318000000,1761192667426000000,1252
workspaceModel.check.recursive.update.ms,1761192607318000000,1761192667426000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1761192607318000000,1761192667426000000,11
workspaceModel.init.bridges.ms,1761192607318000000,1761192667426000000,1
workspaceModel.loading.from.cache.ms,1761192607318000000,1761192667426000000,285
workspaceModel.updates.precise.ms,1761192607318000000,1761192667426000000,13
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1761192607318000000,1761192667426000000,1
workspaceModel.collect.changes.ms,1761192607318000000,1761192667426000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1761192607318000000,1761192667426000000,22
workspaceModel.workspaceFileIndexData.markDirty.ms,1761192607318000000,1761192667426000000,0
workspaceModel.loading.total.ms,1761192607318000000,1761192667426000000,291
workspaceModel.to.snapshot.ms,1761192607318000000,1761192667426000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1761192607318000000,1761192667426000000,0
workspaceModel.full.replace.project.model.ms,1761192607318000000,1761192667426000000,2
workspaceModel.initializing.ms,1761192607318000000,1761192667426000000,1
workspaceModel.replace.project.model.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1761192607318000000,1761192667426000000,15
workspaceModel.global.updates.ms,1761192607318000000,1761192667426000000,5
jps.library.entities.serializer.save.entities.ms,1761192607318000000,1761192667426000000,0
workspaceModel.sync.entities.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1761192607318000000,1761192667426000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1761192607318000000,1761192667426000000,0
workspaceModel.save.cache.to.file.ms,1761192607318000000,1761192667426000000,63
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1761192607318000000,1761192667426000000,13
jps.facet.change.listener.process.change.events.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1761192607318000000,1761192667426000000,1
jps.app.storage.content.reader.load.component.ms,1761192607318000000,1761192667426000000,2
workspaceModel.orphan.listener.update.ms,1761192607318000000,1761192667426000000,3
workspaceModel.mutableEntityStorage.entities.by.source.ms,1761192607318000000,1761192667426000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1761192607318000000,1761192667426000000,120
jps.global.get.library.ms,1761192607318000000,1761192667426000000,0
workspaceModel.load.cache.from.file.ms,1761192607318000000,1761192667426000000,312
workspaceModel.mutableEntityStorage.to.snapshot.ms,1761192607318000000,1761192667426000000,2
workspaceModel.do.save.caches.ms,1761192607318000000,1761192667426000000,62
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1761192607318000000,1761192667426000000,1
workspaceModel.load.cache.metadata.from.file.ms,1761192607318000000,1761192667426000000,41
jps.module.iml.entities.serializer.load.entities.ms,1761192607318000000,1761192667426000000,62
jps.project.serializers.load.ms,1761192607318000000,1761192667426000000,41
jps.storage.jps.conf.reader.load.component.ms,1761192607318000000,1761192667426000000,12
workspaceModel.mutableEntityStorage.add.entity.ms,1761192607318000000,1761192667426000000,80
workspaceModel.moduleBridgeLoader.loading.modules.ms,1761192607318000000,1761192667426000000,899
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1761192607318000000,1761192667426000000,0
jps.artifact.entities.serializer.load.entities.ms,1761192607318000000,1761192667426000000,1
workspaceModel.mutableEntityStorage.entities.ms,1761192607318000000,1761192667426000000,1
jps.load.initial.state.ms,1761192607318000000,1761192667426000000,31
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1761192607318000000,1761192667426000000,7
jps.library.entities.serializer.load.entities.ms,1761192607318000000,1761192667426000000,11
jps.reload.project.entities.ms,1761192607318000000,1761192667426000000,0
jps.project.serializers.save.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1761192607318000000,1761192667426000000,0
workspaceModel.global.updates.count,1761192607318000000,1761192667426000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1761192607318000000,1761192667426000000,9
jps.global.initialize.library.bridges.ms,1761192607318000000,1761192667426000000,2
jps.load.project.to.empty.storage.ms,1761192607318000000,1761192667426000000,75
workspaceModel.delayed.project.synchronizer.sync.ms,1761192607318000000,1761192667426000000,632
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1761192607318000000,1761192667426000000,2
jps.save.changed.project.entities.ms,1761192607318000000,1761192667426000000,1
jps.global.initialize.library.bridges.after.loading.ms,1761192607318000000,1761192667426000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1761192607318000000,1761192667426000000,0
workspaceModel.global.apply.state.to.project.ms,1761192607318000000,1761192667426000000,20
jps.facet.change.listener.before.change.events.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleBridge.before.changed.ms,1761192607318000000,1761192667426000000,0
jps.facet.change.listener.init.bridge.ms,1761192607318000000,1761192667426000000,0
jps.app.storage.content.writer.save.component.ms,1761192607318000000,1761192667426000000,23
jps.global.get.libraries.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1761192607318000000,1761192667426000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1761192607318000000,1761192667426000000,1
jps.artifact.entities.serializer.save.entities.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1761192607318000000,1761192667426000000,0
jps.global.handle.changed.events.ms,1761192607318000000,1761192667426000000,0
jps.module.iml.entities.serializer.save.entities.ms,1761192607318000000,1761192667426000000,0
jps.global.get.library.by.name.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.instances.count,1761192607318000000,1761192667426000000,52
jps.save.global.entities.ms,1761192607318000000,1761192667426000000,36
workspaceModel.moduleBridge.update.option.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1761192607318000000,1761192667426000000,1
jps.apply.loaded.storage.ms,1761192607318000000,1761192667426000000,553
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1761192607318000000,1761192667426000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1761192607318000000,1761192667426000000,0
jps.global.handle.before.change.events.ms,1761192607318000000,1761192667426000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1761192607318000000,1761192667426000000,1
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.commit.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1761192607318000000,1761192667426000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1761192607318000000,1761192667426000000,0
JVM.newThreadsCount,1761192607318000000,1761192667426000000,112
JVM.maxHeapBytes,1761192607318000000,1761192667426000000,2147483648
JVM.maxThreadCount,1761192607318000000,1761192667426000000,104
JVM.totalTimeAtSafepointsMs,1761192607318000000,1761192667426000000,433
JVM.threadCount,1761192607318000000,1761192667426000000,101
JVM.totalBytesAllocated,1761192607318000000,1761192667426000000,2381176280
JVM.GC.collectionTimesMs,1761192607318000000,1761192667426000000,413
OS.loadAverage,1761192607318000000,1761192667426000000,4.203125
JVM.GC.collections,1761192607318000000,1761192667426000000,55
JVM.usedHeapBytes,1761192607318000000,1761192667426000000,288596312
JVM.totalDirectByteBuffersBytes,1761192607318000000,1761192667426000000,235425496
JVM.usedNativeBytes,1761192607318000000,1761192667426000000,388103304
JVM.totalTimeToSafepointsMs,1761192607318000000,1761192667426000000,50
JVM.totalSafepointCount,1761192607318000000,1761192667426000000,307
JVM.totalCpuTimeMs,1761192607318000000,1761192667426000000,62806
Indexes.stubs.lookups,1761192607318000000,1761192667426000000,85
IndexesFlusher.totalFlushingTimeUs,1761192607318000000,1761192667426000000,341505
Indexes.entries.lookupDurationMaxMs,1761192607318000000,1761192667426000000,0.0
Indexes.stubs.lookupDurationAvgMs,1761192607318000000,1761192667426000000,0.0
Indexes.entries.lookups,1761192607318000000,1761192667426000000,28
IndexesFlusher.totalContentionQuotaSpent,1761192607318000000,1761192667426000000,3
Indexes.allKeys.lookups,1761192607318000000,1761192667426000000,0
Indexes.stubs.lookupDuration90PMs,1761192607318000000,1761192667426000000,0.0
IndexesFlusher.totalFlushesRetried,1761192607318000000,1761192667426000000,0
Indexes.allKeys.lookupDuration90PMs,1761192607318000000,1761192667426000000,0.0
Indexes.stubs.lookupDurationMaxMs,1761192607318000000,1761192667426000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1761192607318000000,1761192667426000000,0.0
IndexesFlusher.totalFlushes,1761192607318000000,1761192667426000000,58
Indexes.entries.lookupDuration90PMs,1761192607318000000,1761192667426000000,0.0
Indexes.entries.lookupDurationAvgMs,1761192607318000000,1761192667426000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1761192607318000000,1761192667426000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalBytesRequested,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalPagesHandedOver,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.heapBytesInUse,1761192607318000000,1761192667426000000,0
FilePageCache.capacityInBytes,1761192607318000000,1761192667426000000,503316478
FilePageCacheLockFree.totalBytesWritten,1761192607318000000,1761192667426000000,0
StreamlinedBlobStorage.recordsRelocated,1761192607318000000,1761192667426000000,0
StorageLockContext.competingThreads.90P,1761192607318000000,1761192667426000000,0
FilePageCache.totalPageDisposalsUs,1761192607318000000,1761192667426000000,659
FilePageCache.maxCacheSizeInBytes,1761192607318000000,1761192667426000000,231751680
FilePageCacheLockFree.housekeeperTurnsDone,1761192607318000000,1761192667426000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1761192607318000000,1761192667426000000,231751680
MappedFileStorage.totalTimeSpentOnMappingUs,1761192607318000000,1761192667426000000,18955
StreamlinedBlobStorage.recordsDeleted,1761192607318000000,1761192667426000000,4
MappedFileStorage.totalBytesMapped,1761192607318000000,1761192667426000000,198443008
FilePageCacheLockFree.totalHeapBytesReclaimed,1761192607318000000,1761192667426000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalBytesRead,1761192607318000000,1761192667426000000,0
DirectByteBufferAllocator.misses,1761192607318000000,1761192667426000000,223
FilePageCacheLockFree.totalPagesRequested,1761192607318000000,1761192667426000000,0
StorageLockContext.competingThreads.avg,1761192607318000000,1761192667426000000,0.0
FilePageCache.disposedBuffers,1761192607318000000,1761192667426000000,3
FilePageCacheLockFree.totalPagesAllocated,1761192607318000000,1761192667426000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1761192607318000000,1761192667426000000,549491
FilePageCache.pageLoadsAboveSizeThreshold,1761192607318000000,1761192667426000000,0
StorageLockContext.competingThreads.max,1761192607318000000,1761192667426000000,0
MappedFileStorage.totalPagesMapped,1761192607318000000,1761192667426000000,15
FilePageCache.totalPageLoadsUs,1761192607318000000,1761192667426000000,754116
FilePageCacheLockFree.housekeeperTimeSpentMs,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1761192607318000000,1761192667426000000,0
FilePageCache.pageFastCacheHits,1761192607318000000,1761192667426000000,4446
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1761192607318000000,1761192667426000000,0
FilePageCache.maxRegisteredFiles,1761192607318000000,1761192667426000000,544
FilePageCacheLockFree.housekeeperTurnsSkipped,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1761192607318000000,1761192667426000000,0
DirectByteBufferAllocator.disposed,1761192607318000000,1761192667426000000,0
MappedFileStorage.storages,1761192607318000000,1761192667426000000,15
FilePageCacheLockFree.totalPagesWriteMs,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalPagesReclaimed,1761192607318000000,1761192667426000000,0
StreamlinedBlobStorage.recordsAllocated,1761192607318000000,1761192667426000000,37542
FilePageCache.uncachedFileAccess,1761192607318000000,1761192667426000000,130
FilePageCacheLockFree.totalHeapBytesAllocated,1761192607318000000,1761192667426000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1761192607318000000,1761192667426000000,2714205
FilePageCacheLockFree.totalPageAllocationsWaited,1761192607318000000,1761192667426000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1761192607318000000,1761192667426000000,0
FilePageCache.pageLoads,1761192607318000000,1761192667426000000,226
FilePageCacheLockFree.totalPagesWritten,1761192607318000000,1761192667426000000,0
FilePageCache.pageHits,1761192607318000000,1761192667426000000,1
DirectByteBufferAllocator.hits,1761192607318000000,1761192667426000000,3
FilePageCacheLockFree.totalPagesReadMs,1761192607318000000,1761192667426000000,0
DirectByteBufferAllocator.reclaimed,1761192607318000000,1761192667426000000,3
VFS.fileChildByName,1761192607318000000,1761192667426000000,18787
VFS.contentStorage.recordsDeduplicated,1761192607318000000,1761192667426000000,7
FileNameCache.queries,1761192607318000000,1761192667426000000,1134144
VFS.contentStorage.recordsReadSize,1761192607318000000,1761192667426000000,426950
VFS.fileByIdCache.hits,1761192607318000000,1761192667426000000,0
VFS.fileByIdCache.misses,1761192607318000000,1761192667426000000,129
VFS.contentStorage.recordsUncompressedSize,1761192607318000000,1761192667426000000,58994
VFS.contentStorage.recordsRead,1761192607318000000,1761192667426000000,26
FileNameCache.totalMisses,1761192607318000000,1761192667426000000,60672
VFS.contentStorage.recordsDecompressionTimeUs,1761192607318000000,1761192667426000000,6257
VFS.contentStorage.recordsStoredCompressed,1761192607318000000,1761192667426000000,2
VFS.contentStorage.recordsReadDecompressed,1761192607318000000,1761192667426000000,6
VFS.contentStorage.recordsStoredSize,1761192607318000000,1761192667426000000,22699
VFS.contentStorage.recordsStored,1761192607318000000,1761192667426000000,7
VFS.invertedFileNameIndex.requests,1761192607318000000,1761192667426000000,0
cacheStateStorage.get.duration,1761192607318000000,1761192667426000000,120
cacheStateStorage.set.duration,1761192607318000000,1761192667426000000,44
cacheStateStorage.set.counter,1761192607318000000,1761192667426000000,12
cacheStateStorage.get.counter,1761192607318000000,1761192667426000000,40
parser.XML.size.bytes,1761192607318000000,1761192667426000000,362763
writeAction.max.wait.ms,1761192607318000000,1761192667426000000,7
writeAction.wait.ms,1761192607318000000,1761192667426000000,11
writeAction.count,1761192607318000000,1761192667426000000,21
writeAction.median.wait.ms,1761192607318000000,1761192667426000000,0
lexer.XML.size.bytes,1761192607318000000,1761192667426000000,362763
parser.XML.time.ns,1761192607318000000,1761192667426000000,241863835
lexer.XML.time.ns,1761192607318000000,1761192667426000000,44509085
AWTEventQueue.dispatchTime90PNs,1761192667426000000,1761192689926000000,0
FlushQueue.queueSizeAvg,1761192667426000000,1761192689926000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1761192667426000000,1761192689926000000,0.0
AWTEventQueue.dispatchTimeMaxNs,1761192667426000000,1761192689926000000,0
FlushQueue.queueSizeMax,1761192667426000000,1761192689926000000,0
FlushQueue.executionTimeAvgNs,1761192667426000000,1761192689926000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1761192667426000000,1761192689926000000,231
FlushQueue.waitingTimeAvgNs,1761192667426000000,1761192689926000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1761192667426000000,1761192689926000000,2007761858
NonBlockingReadAction.failedExecutionTimeUs,1761192667426000000,1761192689926000000,1944
ReadAction.executionsCount,1761192667426000000,1761192689926000000,93570
FlushQueue.executionTimeMaxNs,1761192667426000000,1761192689926000000,0
FlushQueue.executionTime90PNs,1761192667426000000,1761192689926000000,0
AWTEventQueue.eventsDispatched,1761192667426000000,1761192689926000000,0
FlushQueue.tasksExecuted,1761192667426000000,1761192689926000000,0
FlushQueue.waitingTime90PNs,1761192667426000000,1761192689926000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1761192667426000000,1761192689926000000,47369
WriteAction.executionsCount,1761192667426000000,1761192689926000000,3
NonBlockingReadAction.failedExecutionsCount,1761192667426000000,1761192689926000000,5
FlushQueue.queueSize90P,1761192667426000000,1761192689926000000,0
FlushQueue.waitingTimeMaxNs,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValue.calculated.count,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1761192667426000000,1761192689926000000,0
workspaceModel.updates.count,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValueWithParameters.clear.count,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1761192667426000000,1761192689926000000,0
workspaceModel.updates.ms,1761192667426000000,1761192689926000000,0
workspaceModel.pre.handlers.ms,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValue.clear.count,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1761192667426000000,1761192689926000000,0
workspaceModel.update.unloaded.entities.ms,1761192667426000000,1761192689926000000,0
workspaceModel.on.changed.ms,1761192667426000000,1761192689926000000,0
workspaceModel.on.before.changed.ms,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValue.total.get.count,1761192667426000000,1761192689926000000,28
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1761192667426000000,1761192689926000000,7
workspaceModel.workspaceFileIndexData.init.ms,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1761192667426000000,1761192689926000000,2
workspaceModel.workspaceFileIndexData.instances.count,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1761192667426000000,1761192689926000000,0
workspaceModel.cachedValue.from.cache.count,1761192667426000000,1761192689926000000,28
workspaceModel.check.recursive.update.ms,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1761192667426000000,1761192689926000000,4
workspaceModel.init.bridges.ms,1761192667426000000,1761192689926000000,0
workspaceModel.loading.from.cache.ms,1761192667426000000,1761192689926000000,0
workspaceModel.updates.precise.ms,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1761192667426000000,1761192689926000000,0
workspaceModel.collect.changes.ms,1761192667426000000,1761192689926000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1761192667426000000,1761192689926000000,0
workspaceModel.loading.total.ms,1761192667426000000,1761192689926000000,0
workspaceModel.to.snapshot.ms,1761192667426000000,1761192689926000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1761192667426000000,1761192689926000000,0
workspaceModel.full.replace.project.model.ms,1761192667426000000,1761192689926000000,0
workspaceModel.initializing.ms,1761192667426000000,1761192689926000000,0
workspaceModel.replace.project.model.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1761192667426000000,1761192689926000000,0
workspaceModel.global.updates.ms,1761192667426000000,1761192689926000000,0
jps.library.entities.serializer.save.entities.ms,1761192667426000000,1761192689926000000,0
workspaceModel.sync.entities.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1761192667426000000,1761192689926000000,0
workspaceModel.save.cache.to.file.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1761192667426000000,1761192689926000000,0
jps.facet.change.listener.process.change.events.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1761192667426000000,1761192689926000000,0
jps.app.storage.content.reader.load.component.ms,1761192667426000000,1761192689926000000,0
workspaceModel.orphan.listener.update.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1761192667426000000,1761192689926000000,0
jps.global.get.library.ms,1761192667426000000,1761192689926000000,0
workspaceModel.load.cache.from.file.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1761192667426000000,1761192689926000000,0
workspaceModel.do.save.caches.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1761192667426000000,1761192689926000000,0
workspaceModel.load.cache.metadata.from.file.ms,1761192667426000000,1761192689926000000,0
jps.module.iml.entities.serializer.load.entities.ms,1761192667426000000,1761192689926000000,0
jps.project.serializers.load.ms,1761192667426000000,1761192689926000000,0
jps.storage.jps.conf.reader.load.component.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1761192667426000000,1761192689926000000,0
jps.artifact.entities.serializer.load.entities.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.entities.ms,1761192667426000000,1761192689926000000,0
jps.load.initial.state.ms,1761192667426000000,1761192689926000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1761192667426000000,1761192689926000000,0
jps.library.entities.serializer.load.entities.ms,1761192667426000000,1761192689926000000,0
jps.reload.project.entities.ms,1761192667426000000,1761192689926000000,0
jps.project.serializers.save.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1761192667426000000,1761192689926000000,0
workspaceModel.global.updates.count,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1761192667426000000,1761192689926000000,0
jps.global.initialize.library.bridges.ms,1761192667426000000,1761192689926000000,0
jps.load.project.to.empty.storage.ms,1761192667426000000,1761192689926000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1761192667426000000,1761192689926000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1761192667426000000,1761192689926000000,0
jps.save.changed.project.entities.ms,1761192667426000000,1761192689926000000,1
jps.global.initialize.library.bridges.after.loading.ms,1761192667426000000,1761192689926000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1761192667426000000,1761192689926000000,0
workspaceModel.global.apply.state.to.project.ms,1761192667426000000,1761192689926000000,0
jps.facet.change.listener.before.change.events.ms,1761192667426000000,1761192689926000000,0
