# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.recordsAllocated,1761190529700000000,1761190589862000000,37493
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1761190529700000000,1761190589862000000,2677822
FilePageCacheLockFree.totalPagesReadMs,1761190529700000000,1761190589862000000,0
FilePageCache.pageHits,1761190529700000000,1761190589862000000,0
StreamlinedBlobStorage.recordsRelocated,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalPagesWritten,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalPagesReclaimed,1761190529700000000,1761190589862000000,0
FilePageCache.capacityInBytes,1761190529700000000,1761190589862000000,503316478
FilePageCacheLockFree.totalPagesRequested,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1761190529700000000,1761190589862000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1761190529700000000,1761190589862000000,12735
FilePageCacheLockFree.totalPagesRequestsMs,1761190529700000000,1761190589862000000,0
FilePageCache.maxRegisteredFiles,1761190529700000000,1761190589862000000,534
StreamlinedBlobStorage.recordsDeleted,1761190529700000000,1761190589862000000,4
MappedFileStorage.totalBytesMapped,1761190529700000000,1761190589862000000,190054400
FileChannelInterruptsRetryer.totalRetriedAttempts,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalPagesWriteMs,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalBytesRequested,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.heapBytesInUse,1761190529700000000,1761190589862000000,0
StorageLockContext.competingThreads.90P,1761190529700000000,1761190589862000000,0
StorageLockContext.competingThreads.avg,1761190529700000000,1761190589862000000,0.0
FilePageCache.totalPageDisposalsUs,1761190529700000000,1761190589862000000,1144
FilePageCacheLockFree.totalBytesWritten,1761190529700000000,1761190589862000000,0
DirectByteBufferAllocator.hits,1761190529700000000,1761190589862000000,3
FilePageCacheLockFree.nativeBytesInUse,1761190529700000000,1761190589862000000,0
FilePageCache.pageLoads,1761190529700000000,1761190589862000000,204
FilePageCacheLockFree.housekeeperTurnsDone,1761190529700000000,1761190589862000000,0
FilePageCacheLockFree.totalBytesRead,1761190529700000000,1761190589862000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1761190529700000000,1761190589862000000,0
cacheStateStorage.set.counter,1761190529700000000,1761190589862000000,12
cacheStateStorage.get.duration,1761190529700000000,1761190589862000000,104
cacheStateStorage.set.duration,1761190529700000000,1761190589862000000,60
cacheStateStorage.get.counter,1761190529700000000,1761190589862000000,36
NonBlockingReadAction.finalizedExecutionsCount,1761190529700000000,1761190589862000000,45
NonBlockingReadAction.finalizedExecutionTimeUs,1761190529700000000,1761190589862000000,299100
AWTEventQueue.eventsDispatched,1761190529700000000,1761190589862000000,3
FlushQueue.executionTime90PNs,1761190529700000000,1761190589862000000,0
NonBlockingReadAction.failedExecutionTimeUs,1761190529700000000,1761190589862000000,2251
NonBlockingReadAction.failedExecutionsCount,1761190529700000000,1761190589862000000,1
AWTEventQueue.dispatchTimeMaxNs,1761190529700000000,1761190589862000000,47359
FlushQueue.queueSizeAvg,1761190529700000000,1761190589862000000,0.0
FlushQueue.executionTimeAvgNs,1761190529700000000,1761190589862000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1761190529700000000,1761190589862000000,6160993571
FlushQueue.tasksExecuted,1761190529700000000,1761190589862000000,0
AWTEventQueue.dispatchTime90PNs,1761190529700000000,1761190589862000000,47359
FlushQueue.waitingTimeMaxNs,1761190529700000000,1761190589862000000,0
AWTEventQueue.dispatchTimeAvgNs,1761190529700000000,1761190589862000000,41429.333333333336
FlushQueue.waitingTimeAvgNs,1761190529700000000,1761190589862000000,0.0
FlushQueue.queueSizeMax,1761190529700000000,1761190589862000000,0
FlushQueue.queueSize90P,1761190529700000000,1761190589862000000,0
WriteAction.executionsCount,1761190529700000000,1761190589862000000,14
FlushQueue.executionTimeMaxNs,1761190529700000000,1761190589862000000,0
FlushQueue.waitingTime90PNs,1761190529700000000,1761190589862000000,0
ReadAction.executionsCount,1761190529700000000,1761190589862000000,103549
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1761190529700000000,1761190589862000000,1
compiler.ArtifactManagerBridge.commit.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1761190529700000000,1761190589862000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1761190529700000000,1761190589862000000,0
Indexes.stubs.lookupDurationMaxMs,1761190529700000000,1761190589862000000,0.0
IndexesFlusher.totalFlushingTimeUs,1761190529700000000,1761190589862000000,365476
Indexes.allKeys.lookupDurationAvgMs,1761190529700000000,1761190589862000000,0.0
IndexesFlusher.totalFlushesRetried,1761190529700000000,1761190589862000000,3
IndexesFlusher.totalContentionQuotaSpent,1761190529700000000,1761190589862000000,115
Indexes.stubs.lookups,1761190529700000000,1761190589862000000,0
Indexes.entries.lookupDurationMaxMs,1761190529700000000,1761190589862000000,0.0
Indexes.allKeys.lookups,1761190529700000000,1761190589862000000,0
Indexes.entries.lookupDurationAvgMs,1761190529700000000,1761190589862000000,0.0
Indexes.allKeys.lookupDuration90PMs,1761190529700000000,1761190589862000000,0.0
Indexes.stubs.lookupDurationAvgMs,1761190529700000000,1761190589862000000,0.0
Indexes.entries.lookups,1761190529700000000,1761190589862000000,2
Indexes.stubs.lookupDuration90PMs,1761190529700000000,1761190589862000000,0.0
IndexesFlusher.totalFlushes,1761190529700000000,1761190589862000000,61
Indexes.entries.lookupDuration90PMs,1761190529700000000,1761190589862000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1761190529700000000,1761190589862000000,0.0
JVM.maxThreadCount,1761190529700000000,1761190589862000000,119
JVM.threadCount,1761190529700000000,1761190589862000000,115
JVM.GC.collections,1761190529700000000,1761190589862000000,42
OS.loadAverage,1761190529700000000,1761190589862000000,5.44677734375
JVM.totalSafepointCount,1761190529700000000,1761190589862000000,218
JVM.usedNativeBytes,1761190529700000000,1761190589862000000,353780016
JVM.totalTimeToSafepointsMs,1761190529700000000,1761190589862000000,37
JVM.usedHeapBytes,1761190529700000000,1761190589862000000,375960736
JVM.newThreadsCount,1761190529700000000,1761190589862000000,138
JVM.totalBytesAllocated,1761190529700000000,1761190589862000000,1918040088
JVM.maxHeapBytes,1761190529700000000,1761190589862000000,2147483648
JVM.totalCpuTimeMs,1761190529700000000,1761190589862000000,44011
JVM.totalTimeAtSafepointsMs,1761190529700000000,1761190589862000000,277
JVM.totalDirectByteBuffersBytes,1761190529700000000,1761190589862000000,214103213
JVM.GC.collectionTimesMs,1761190529700000000,1761190589862000000,265
VFS.contentStorage.recordsRead,1761190529700000000,1761190589862000000,4
FileNameCache.totalMisses,1761190529700000000,1761190589862000000,62272
VFS.contentStorage.recordsStored,1761190529700000000,1761190589862000000,0
VFS.invertedFileNameIndex.requests,1761190529700000000,1761190589862000000,0
VFS.contentStorage.recordsReadSize,1761190529700000000,1761190589862000000,7170
VFS.fileByIdCache.hits,1761190529700000000,1761190589862000000,0
FileNameCache.queries,1761190529700000000,1761190589862000000,1080832
VFS.contentStorage.recordsStoredCompressed,1761190529700000000,1761190589862000000,0
VFS.contentStorage.recordsStoredSize,1761190529700000000,1761190589862000000,0
VFS.contentStorage.recordsUncompressedSize,1761190529700000000,1761190589862000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1761190529700000000,1761190589862000000,0
VFS.contentStorage.recordsDeduplicated,1761190529700000000,1761190589862000000,0
VFS.fileChildByName,1761190529700000000,1761190589862000000,3095
VFS.contentStorage.recordsReadDecompressed,1761190529700000000,1761190589862000000,0
VFS.fileByIdCache.misses,1761190529700000000,1761190589862000000,48
writeAction.median.wait.ms,1761190529700000000,1761190589862000000,0
writeAction.wait.ms,1761190529700000000,1761190589862000000,18
writeAction.max.wait.ms,1761190529700000000,1761190589862000000,14
writeAction.count,1761190529700000000,1761190589862000000,14
workspaceModel.moduleBridge.before.changed.ms,1761190589862000000,1761190649767000000,0
workspaceModel.global.updates.ms,1761190589862000000,1761190649767000000,0
jps.module.iml.entities.serializer.save.entities.ms,1761190589862000000,1761190649767000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1761190589862000000,1761190649767000000,0
jps.artifact.entities.serializer.save.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1761190589862000000,1761190649767000000,0
jps.load.initial.state.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1761190589862000000,1761190649767000000,0
jps.reload.project.entities.ms,1761190589862000000,1761190649767000000,0
jps.apply.loaded.storage.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1761190589862000000,1761190649767000000,0
workspaceModel.do.save.caches.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1761190589862000000,1761190649767000000,0
jps.global.get.library.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1761190589862000000,1761190649767000000,0
jps.facet.change.listener.process.change.events.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1761190589862000000,1761190649767000000,0
workspaceModel.load.cache.metadata.from.file.ms,1761190589862000000,1761190649767000000,0
workspaceModel.save.cache.to.file.ms,1761190589862000000,1761190649767000000,0
jps.global.get.library.by.name.ms,1761190589862000000,1761190649767000000,0
jps.library.entities.serializer.save.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1761190589862000000,1761190649767000000,0
jps.global.handle.changed.events.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1761190589862000000,1761190649767000000,0
jps.project.serializers.save.ms,1761190589862000000,1761190649767000000,0
jps.global.initialize.library.bridges.after.loading.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1761190589862000000,1761190649767000000,0
jps.load.project.to.empty.storage.ms,1761190589862000000,1761190649767000000,0
workspaceModel.load.cache.from.file.ms,1761190589862000000,1761190649767000000,0
jps.global.handle.before.change.events.ms,1761190589862000000,1761190649767000000,0
jps.storage.jps.conf.reader.load.component.ms,1761190589862000000,1761190649767000000,0
jps.app.storage.content.writer.save.component.ms,1761190589862000000,1761190649767000000,1
workspaceModel.sync.entities.ms,1761190589862000000,1761190649767000000,0
jps.save.global.entities.ms,1761190589862000000,1761190649767000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1761190589862000000,1761190649767000000,0
jps.library.entities.serializer.load.entities.ms,1761190589862000000,1761190649767000000,0
jps.global.initialize.library.bridges.ms,1761190589862000000,1761190649767000000,0
jps.save.changed.project.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1761190589862000000,1761190649767000000,0
jps.global.get.libraries.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleBridge.update.option.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1761190589862000000,1761190649767000000,0
jps.facet.change.listener.init.bridge.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.instances.count,1761190589862000000,1761190649767000000,0
jps.facet.change.listener.before.change.events.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1761190589862000000,1761190649767000000,0
workspaceModel.orphan.listener.update.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1761190589862000000,1761190649767000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1761190589862000000,1761190649767000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1761190589862000000,1761190649767000000,0
jps.project.serializers.load.ms,1761190589862000000,1761190649767000000,0
jps.app.storage.content.reader.load.component.ms,1761190589862000000,1761190649767000000,0
workspaceModel.global.updates.count,1761190589862000000,1761190649767000000,0
jps.artifact.entities.serializer.load.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.global.apply.state.to.project.ms,1761190589862000000,1761190649767000000,0
jps.module.iml.entities.serializer.load.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValue.from.cache.count,1761190589862000000,1761190649767000000,4
workspaceModel.workspaceFileIndexData.init.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1761190589862000000,1761190649767000000,0
workspaceModel.initializing.ms,1761190589862000000,1761190649767000000,0
workspaceModel.pre.handlers.ms,1761190589862000000,1761190649767000000,0
workspaceModel.check.recursive.update.ms,1761190589862000000,1761190649767000000,0
workspaceModel.updates.count,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1761190589862000000,1761190649767000000,0
workspaceModel.loading.from.cache.ms,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValueWithParameters.clear.count,1761190589862000000,1761190649767000000,0
workspaceModel.replace.project.model.ms,1761190589862000000,1761190649767000000,0
workspaceModel.collect.changes.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.instances.count,1761190589862000000,1761190649767000000,0
workspaceModel.init.bridges.ms,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValue.total.get.count,1761190589862000000,1761190649767000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValue.clear.count,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1761190589862000000,1761190649767000000,0
workspaceModel.full.replace.project.model.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1761190589862000000,1761190649767000000,0
workspaceModel.on.changed.ms,1761190589862000000,1761190649767000000,0
workspaceModel.on.before.changed.ms,1761190589862000000,1761190649767000000,0
workspaceModel.loading.total.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1761190589862000000,1761190649767000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1761190589862000000,1761190649767000000,0
workspaceModel.updates.precise.ms,1761190589862000000,1761190649767000000,0
workspaceModel.to.snapshot.ms,1761190589862000000,1761190649767000000,0
workspaceModel.cachedValue.calculated.count,1761190589862000000,1761190649767000000,0
workspaceModel.update.unloaded.entities.ms,1761190589862000000,1761190649767000000,0
workspaceModel.updates.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1761190589862000000,1761190649767000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1761190589862000000,1761190649767000000,0
FilePageCache.uncachedFileAccess,1761190589862000000,1761190649767000000,0
