# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalBytesRequested,1761190740196000000,1761190776299000000,0
StorageLockContext.competingThreads.max,1761190740196000000,1761190776299000000,0
FilePageCacheLockFree.heapBytesInUse,1761190740196000000,1761190776299000000,0
FilePageCacheLockFree.totalBytesRead,1761190740196000000,1761190776299000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1761190740196000000,1761190776299000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1761190740196000000,1761190776299000000,43008000
FilePageCache.totalPageLoadsUs,1761190740196000000,1761190776299000000,165202
FilePageCache.pageHits,1761190740196000000,1761190776299000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1761190740196000000,1761190776299000000,0
StorageLockContext.competingThreads.90P,1761190740196000000,1761190776299000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1761190740196000000,1761190776299000000,0
FilePageCache.maxRegisteredFiles,1761190740196000000,1761190776299000000,534
FilePageCacheLockFree.totalPageAllocationsWaited,1761190740196000000,1761190776299000000,0
FilePageCacheLockFree.totalPagesReadMs,1761190740196000000,1761190776299000000,0
FilePageCacheLockFree.totalPagesHandedOver,1761190740196000000,1761190776299000000,0
workspaceModel.cachedValue.total.get.count,1761190740196000000,1761190776299000000,533
workspaceModel.cachedValue.calculated.count,1761190740196000000,1761190776299000000,46
workspaceModel.cachedValueWithParameters.calculated.count,1761190740196000000,1761190776299000000,0
workspaceModel.replace.project.model.ms,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1761190740196000000,1761190776299000000,0
workspaceModel.check.recursive.update.ms,1761190740196000000,1761190776299000000,0
workspaceModel.pre.handlers.ms,1761190740196000000,1761190776299000000,0
workspaceModel.updates.count,1761190740196000000,1761190776299000000,5
workspaceModel.cachedValueWithParameters.clear.count,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1761190740196000000,1761190776299000000,186
workspaceModel.updates.precise.ms,1761190740196000000,1761190776299000000,10
workspaceModel.cachedValueWithParameters.from.cache.count,1761190740196000000,1761190776299000000,0
workspaceModel.cachedValue.from.cache.count,1761190740196000000,1761190776299000000,487
workspaceModel.to.snapshot.ms,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexData.instances.count,1761190740196000000,1761190776299000000,1
workspaceModel.initializing.ms,1761190740196000000,1761190776299000000,2
workspaceModel.full.replace.project.model.ms,1761190740196000000,1761190776299000000,2
workspaceModel.collect.changes.ms,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1761190740196000000,1761190776299000000,0
workspaceModel.loading.total.ms,1761190740196000000,1761190776299000000,282
workspaceModel.cachedValue.clear.count,1761190740196000000,1761190776299000000,0
workspaceModel.update.unloaded.entities.ms,1761190740196000000,1761190776299000000,0
workspaceModel.updates.ms,1761190740196000000,1761190776299000000,54
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1761190740196000000,1761190776299000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1761190740196000000,1761190776299000000,22
workspaceModel.cachedValueWithParameters.total.get.count,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1761190740196000000,1761190776299000000,9
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1761190740196000000,1761190776299000000,181
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1761190740196000000,1761190776299000000,0
workspaceModel.workspaceFileIndexData.init.ms,1761190740196000000,1761190776299000000,108
workspaceModel.on.before.changed.ms,1761190740196000000,1761190776299000000,24
workspaceModel.init.bridges.ms,1761190740196000000,1761190776299000000,2
workspaceModel.workspaceFileIndexData.markDirty.ms,1761190740196000000,1761190776299000000,0
workspaceModel.loading.from.cache.ms,1761190740196000000,1761190776299000000,274
workspaceModel.on.changed.ms,1761190740196000000,1761190776299000000,16
cacheStateStorage.set.duration,1761190740196000000,1761190776299000000,15
cacheStateStorage.get.duration,1761190740196000000,1761190776299000000,73
cacheStateStorage.set.counter,1761190740196000000,1761190776299000000,4
cacheStateStorage.get.counter,1761190740196000000,1761190776299000000,35
VFS.fileChildByName,1761190740196000000,1761190776299000000,2477
VFS.invertedFileNameIndex.requests,1761190740196000000,1761190776299000000,0
VFS.fileByIdCache.misses,1761190740196000000,1761190776299000000,50
VFS.fileByIdCache.hits,1761190740196000000,1761190776299000000,0
jps.facet.change.listener.init.bridge.ms,1761190740196000000,1761190776299000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1761190740196000000,1761190776299000000,126
jps.apply.loaded.storage.ms,1761190740196000000,1761190776299000000,12
jps.global.handle.before.change.events.ms,1761190740196000000,1761190776299000000,0
jps.app.storage.content.writer.save.component.ms,1761190740196000000,1761190776299000000,13
jps.library.entities.serializer.load.entities.ms,1761190740196000000,1761190776299000000,14
workspaceModel.moduleManagerBridge.load.module.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.instances.count,1761190740196000000,1761190776299000000,52
workspaceModel.mutableEntityStorage.add.entity.ms,1761190740196000000,1761190776299000000,76
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1761190740196000000,1761190776299000000,11
jps.reload.project.entities.ms,1761190740196000000,1761190776299000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1761190740196000000,1761190776299000000,0
workspaceModel.load.cache.metadata.from.file.ms,1761190740196000000,1761190776299000000,39
jps.global.get.library.by.name.ms,1761190740196000000,1761190776299000000,0
jps.module.iml.entities.serializer.load.entities.ms,1761190740196000000,1761190776299000000,74
workspaceModel.moduleBridge.facet.initialization.ms,1761190740196000000,1761190776299000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1761190740196000000,1761190776299000000,0
workspaceModel.global.apply.state.to.project.ms,1761190740196000000,1761190776299000000,14
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1761190740196000000,1761190776299000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1761190740196000000,1761190776299000000,12
workspaceModel.mutableEntityStorage.entities.ms,1761190740196000000,1761190776299000000,1
workspaceModel.global.updates.count,1761190740196000000,1761190776299000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1761190740196000000,1761190776299000000,2
jps.module.iml.entities.serializer.save.entities.ms,1761190740196000000,1761190776299000000,0
jps.app.storage.content.reader.load.component.ms,1761190740196000000,1761190776299000000,2
workspaceModel.moduleBridgeLoader.loading.modules.ms,1761190740196000000,1761190776299000000,522
workspaceModel.mutableEntityStorage.to.snapshot.ms,1761190740196000000,1761190776299000000,3
jps.project.serializers.save.ms,1761190740196000000,1761190776299000000,0
workspaceModel.orphan.listener.update.ms,1761190740196000000,1761190776299000000,4
workspaceModel.global.updates.ms,1761190740196000000,1761190776299000000,5
workspaceModel.moduleManagerBridge.build.module.graph.ms,1761190740196000000,1761190776299000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1761190740196000000,1761190776299000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1761190740196000000,1761190776299000000,97
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1761190740196000000,1761190776299000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1761190740196000000,1761190776299000000,2
jps.artifact.entities.serializer.load.entities.ms,1761190740196000000,1761190776299000000,2
workspaceModel.save.cache.to.file.ms,1761190740196000000,1761190776299000000,168
jps.project.serializers.load.ms,1761190740196000000,1761190776299000000,41
jps.global.get.libraries.ms,1761190740196000000,1761190776299000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1761190740196000000,1761190776299000000,0
jps.facet.change.listener.before.change.events.ms,1761190740196000000,1761190776299000000,0
workspaceModel.moduleBridge.before.changed.ms,1761190740196000000,1761190776299000000,0
jps.global.initialize.library.bridges.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1761190740196000000,1761190776299000000,6
workspaceModel.do.save.caches.ms,1761190740196000000,1761190776299000000,170
workspaceModel.moduleBridge.update.option.ms,1761190740196000000,1761190776299000000,0
jps.library.entities.serializer.save.entities.ms,1761190740196000000,1761190776299000000,0
jps.global.initialize.library.bridges.after.loading.ms,1761190740196000000,1761190776299000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1761190740196000000,1761190776299000000,0
jps.artifact.entities.serializer.save.entities.ms,1761190740196000000,1761190776299000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1761190740196000000,1761190776299000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1761190740196000000,1761190776299000000,0
jps.load.project.to.empty.storage.ms,1761190740196000000,1761190776299000000,82
workspaceModel.mutableEntityStorage.entities.by.source.ms,1761190740196000000,1761190776299000000,1
jps.global.get.library.ms,1761190740196000000,1761190776299000000,0
jps.facet.change.listener.process.change.events.ms,1761190740196000000,1761190776299000000,1
jps.global.handle.changed.events.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1761190740196000000,1761190776299000000,0
jps.save.global.entities.ms,1761190740196000000,1761190776299000000,28
workspaceModel.load.cache.from.file.ms,1761190740196000000,1761190776299000000,292
workspaceModel.mutableEntityStorage.remove.entity.ms,1761190740196000000,1761190776299000000,0
jps.save.changed.project.entities.ms,1761190740196000000,1761190776299000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1761190740196000000,1761190776299000000,0
jps.storage.jps.conf.reader.load.component.ms,1761190740196000000,1761190776299000000,20
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1761190740196000000,1761190776299000000,0
jps.load.initial.state.ms,1761190740196000000,1761190776299000000,35
workspaceModel.sync.entities.ms,1761190740196000000,1761190776299000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1761190740196000000,1761190776299000000,0
JVM.totalBytesAllocated,1761190740196000000,1761190776299000000,1282662064
OS.loadAverage,1761190740196000000,1761190776299000000,4.3017578125
JVM.maxHeapBytes,1761190740196000000,1761190776299000000,2147483648
JVM.totalTimeAtSafepointsMs,1761190740196000000,1761190776299000000,171
JVM.maxThreadCount,1761190740196000000,1761190776299000000,118
JVM.threadCount,1761190740196000000,1761190776299000000,114
JVM.GC.collections,1761190740196000000,1761190776299000000,40
JVM.totalSafepointCount,1761190740196000000,1761190776299000000,178
JVM.newThreadsCount,1761190740196000000,1761190776299000000,123
JVM.totalTimeToSafepointsMs,1761190740196000000,1761190776299000000,51
JVM.totalDirectByteBuffersBytes,1761190740196000000,1761190776299000000,48246334
JVM.usedNativeBytes,1761190740196000000,1761190776299000000,271777664
JVM.usedHeapBytes,1761190740196000000,1761190776299000000,285580664
JVM.GC.collectionTimesMs,1761190740196000000,1761190776299000000,160
JVM.totalCpuTimeMs,1761190740196000000,1761190776299000000,28240
AWTEventQueue.dispatchTimeAvgNs,1761190740196000000,1761190776299000000,0.0
FlushQueue.executionTimeMaxNs,1761190740196000000,1761190776299000000,0
NonBlockingReadAction.finalizedExecutionsCount,1761190740196000000,1761190776299000000,25
FlushQueue.waitingTime90PNs,1761190740196000000,1761190776299000000,0
FlushQueue.queueSizeMax,1761190740196000000,1761190776299000000,0
FlushQueue.queueSize90P,1761190740196000000,1761190776299000000,0
FlushQueue.executionTimeAvgNs,1761190740196000000,1761190776299000000,0.0
ReadAction.executionsCount,1761190740196000000,1761190776299000000,102635
NonBlockingReadAction.finalizedExecutionTimeUs,1761190740196000000,1761190776299000000,169654
FlushQueue.waitingTimeAvgNs,1761190740196000000,1761190776299000000,0.0
AWTEventQueue.eventsDispatched,1761190740196000000,1761190776299000000,0
FlushQueue.executionTime90PNs,1761190740196000000,1761190776299000000,0
AWTEventQueue.dispatchTime90PNs,1761190740196000000,1761190776299000000,0
FlushQueue.waitingTimeMaxNs,1761190740196000000,1761190776299000000,0
AWTEventQueue.dispatchTimeTotalNS,1761190740196000000,1761190776299000000,3528649075
AWTEventQueue.dispatchTimeMaxNs,1761190740196000000,1761190776299000000,0
FlushQueue.queueSizeAvg,1761190740196000000,1761190776299000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1761190740196000000,1761190776299000000,8951
WriteAction.executionsCount,1761190740196000000,1761190776299000000,14
NonBlockingReadAction.failedExecutionsCount,1761190740196000000,1761190776299000000,1
FlushQueue.tasksExecuted,1761190740196000000,1761190776299000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1761190740196000000,1761190776299000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1761190740196000000,1761190776299000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1761190740196000000,1761190776299000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1761190740196000000,1761190776299000000,1
compiler.ArtifactManagerBridge.getArtifacts.ms,1761190740196000000,1761190776299000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1761190740196000000,1761190776299000000,1
compiler.ArtifactManagerBridge.commit.ms,1761190740196000000,1761190776299000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1761190740196000000,1761190776299000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1761190740196000000,1761190776299000000,0
Indexes.allKeys.lookupDurationMaxMs,1761190740196000000,1761190776299000000,0.0
Indexes.entries.lookups,1761190740196000000,1761190776299000000,3
Indexes.entries.lookupDuration90PMs,1761190740196000000,1761190776299000000,0.0
Indexes.stubs.lookups,1761190740196000000,1761190776299000000,0
Indexes.stubs.lookupDurationMaxMs,1761190740196000000,1761190776299000000,0.0
Indexes.stubs.lookupDuration90PMs,1761190740196000000,1761190776299000000,0.0
Indexes.allKeys.lookupDuration90PMs,1761190740196000000,1761190776299000000,0.0
Indexes.entries.lookupDurationAvgMs,1761190740196000000,1761190776299000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1761190740196000000,1761190776299000000,0.0
Indexes.allKeys.lookups,1761190740196000000,1761190776299000000,0
Indexes.stubs.lookupDurationAvgMs,1761190740196000000,1761190776299000000,0.0
Indexes.entries.lookupDurationMaxMs,1761190740196000000,1761190776299000000,0.0
